"","regiao","estado","date","casosNovos","casosAcumulados","obitosNovos","obitosAcumulados"
"557","Norte","AP",2020-04-15,27,334,1,7
"558","Norte","AP",2020-04-16,28,362,2,9
"559","Norte","AP",2020-04-17,8,370,1,10
"560","Norte","AP",2020-04-18,23,393,0,10
"561","Norte","AP",2020-04-19,23,416,1,11
"562","Norte","AP",2020-04-20,17,433,2,13
"563","Norte","AP",2020-04-21,24,457,0,13
"564","Norte","AP",2020-04-22,22,479,1,14
"565","Norte","AP",2020-04-23,69,548,2,16
"566","Norte","AP",2020-04-24,85,633,2,18
"567","Norte","AP",2020-04-25,52,685,1,19
"568","Norte","AP",2020-04-26,113,798,2,21
"569","Norte","AP",2020-04-27,44,842,5,26
"570","Norte","AP",2020-04-28,76,918,2,28
"571","Norte","AP",2020-04-29,98,1016,3,31
"572","Norte","AP",2020-04-30,64,1080,3,34
"573","Norte","AP",2020-05-01,41,1121,3,37
"574","Norte","AP",2020-05-02,66,1187,3,40
"575","Norte","AP",2020-05-03,295,1482,3,43
"576","Norte","AP",2020-05-04,251,1733,6,49
"577","Norte","TO",2020-01-30,0,0,0,0
"578","Norte","TO",2020-01-31,0,0,0,0
"579","Norte","TO",2020-02-01,0,0,0,0
"580","Norte","TO",2020-02-02,0,0,0,0
"581","Norte","TO",2020-02-03,0,0,0,0
"582","Norte","TO",2020-02-04,0,0,0,0
"583","Norte","TO",2020-02-05,0,0,0,0
"584","Norte","TO",2020-02-06,0,0,0,0
"585","Norte","TO",2020-02-07,0,0,0,0
"586","Norte","TO",2020-02-08,0,0,0,0
"587","Norte","TO",2020-02-09,0,0,0,0
"588","Norte","TO",2020-02-10,0,0,0,0
"589","Norte","TO",2020-02-11,0,0,0,0
"590","Norte","TO",2020-02-12,0,0,0,0
"591","Norte","TO",2020-02-13,0,0,0,0
"592","Norte","TO",2020-02-14,0,0,0,0
"593","Norte","TO",2020-02-15,0,0,0,0
"594","Norte","TO",2020-02-16,0,0,0,0
"595","Norte","TO",2020-02-17,0,0,0,0
"596","Norte","TO",2020-02-18,0,0,0,0
"597","Norte","TO",2020-02-19,0,0,0,0
"598","Norte","TO",2020-02-20,0,0,0,0
"599","Norte","TO",2020-02-21,0,0,0,0
"600","Norte","TO",2020-02-22,0,0,0,0
"601","Norte","TO",2020-02-23,0,0,0,0
"602","Norte","TO",2020-02-24,0,0,0,0
"603","Norte","TO",2020-02-25,0,0,0,0
"604","Norte","TO",2020-02-26,0,0,0,0
"605","Norte","TO",2020-02-27,0,0,0,0
"606","Norte","TO",2020-02-28,0,0,0,0
"607","Norte","TO",2020-02-29,0,0,0,0
"608","Norte","TO",2020-03-01,0,0,0,0
"609","Norte","TO",2020-03-02,0,0,0,0
"610","Norte","TO",2020-03-03,0,0,0,0
"611","Norte","TO",2020-03-04,0,0,0,0
"612","Norte","TO",2020-03-05,0,0,0,0
"613","Norte","TO",2020-03-06,0,0,0,0
"614","Norte","TO",2020-03-07,0,0,0,0
"615","Norte","TO",2020-03-08,0,0,0,0
"616","Norte","TO",2020-03-09,0,0,0,0
"617","Norte","TO",2020-03-10,0,0,0,0
"618","Norte","TO",2020-03-11,0,0,0,0
"619","Norte","TO",2020-03-12,0,0,0,0
"620","Norte","TO",2020-03-13,0,0,0,0
"621","Norte","TO",2020-03-14,0,0,0,0
"622","Norte","TO",2020-03-15,0,0,0,0
"623","Norte","TO",2020-03-16,0,0,0,0
"624","Norte","TO",2020-03-17,0,0,0,0
"625","Norte","TO",2020-03-18,0,0,0,0
"626","Norte","TO",2020-03-19,1,1,0,0
"627","Norte","TO",2020-03-20,0,1,0,0
"628","Norte","TO",2020-03-21,1,2,0,0
"629","Norte","TO",2020-03-22,0,2,0,0
"630","Norte","TO",2020-03-23,3,5,0,0
"631","Norte","TO",2020-03-24,2,7,0,0
"632","Norte","TO",2020-03-25,0,7,0,0
"633","Norte","TO",2020-03-26,0,7,0,0
"634","Norte","TO",2020-03-27,1,8,0,0
"635","Norte","TO",2020-03-28,1,9,0,0
"636","Norte","TO",2020-03-29,0,9,0,0
"637","Norte","TO",2020-03-30,1,10,0,0
"638","Norte","TO",2020-03-31,1,11,0,0
"639","Norte","TO",2020-04-01,1,12,0,0
"640","Norte","TO",2020-04-02,0,12,0,0
"641","Norte","TO",2020-04-03,0,12,0,0
"642","Norte","TO",2020-04-04,2,14,0,0
"643","Norte","TO",2020-04-05,3,17,0,0
"644","Norte","TO",2020-04-06,0,17,0,0
"645","Norte","TO",2020-04-07,2,19,0,0
"646","Norte","TO",2020-04-08,4,23,0,0
"647","Norte","TO",2020-04-09,0,23,0,0
"648","Norte","TO",2020-04-10,0,23,0,0
"649","Norte","TO",2020-04-11,0,23,0,0
"650","Norte","TO",2020-04-12,2,25,0,0
"651","Norte","TO",2020-04-13,1,26,0,0
"652","Norte","TO",2020-04-14,0,26,0,0
"653","Norte","TO",2020-04-15,0,26,1,1
"654","Norte","TO",2020-04-16,3,29,0,1
"655","Norte","TO",2020-04-17,2,31,0,1
"656","Norte","TO",2020-04-18,2,33,0,1
"657","Norte","TO",2020-04-19,0,33,0,1
"658","Norte","TO",2020-04-20,1,34,0,1
"659","Norte","TO",2020-04-21,3,37,0,1
"660","Norte","TO",2020-04-22,0,37,0,1
"661","Norte","TO",2020-04-23,0,37,1,2
"662","Norte","TO",2020-04-24,6,43,0,2
"663","Norte","TO",2020-04-25,7,50,0,2
"664","Norte","TO",2020-04-26,8,58,0,2
"665","Norte","TO",2020-04-27,9,67,0,2
"666","Norte","TO",2020-04-28,12,79,0,2
"667","Norte","TO",2020-04-29,37,116,1,3
"668","Norte","TO",2020-04-30,21,137,0,3
"669","Norte","TO",2020-05-01,27,164,0,3
"670","Norte","TO",2020-05-02,27,191,1,4
"671","Norte","TO",2020-05-03,55,246,0,4
"672","Norte","TO",2020-05-04,21,267,2,6
"673","Nordeste","MA",2020-01-30,0,0,0,0
"674","Nordeste","MA",2020-01-31,0,0,0,0
"675","Nordeste","MA",2020-02-01,0,0,0,0
"676","Nordeste","MA",2020-02-02,0,0,0,0
"677","Nordeste","MA",2020-02-03,0,0,0,0
"678","Nordeste","MA",2020-02-04,0,0,0,0
"679","Nordeste","MA",2020-02-05,0,0,0,0
"680","Nordeste","MA",2020-02-06,0,0,0,0
"681","Nordeste","MA",2020-02-07,0,0,0,0
"682","Nordeste","MA",2020-02-08,0,0,0,0
"683","Nordeste","MA",2020-02-09,0,0,0,0
"684","Nordeste","MA",2020-02-10,0,0,0,0
"685","Nordeste","MA",2020-02-11,0,0,0,0
"686","Nordeste","MA",2020-02-12,0,0,0,0
"687","Nordeste","MA",2020-02-13,0,0,0,0
"688","Nordeste","MA",2020-02-14,0,0,0,0
"689","Nordeste","MA",2020-02-15,0,0,0,0
"690","Nordeste","MA",2020-02-16,0,0,0,0
"691","Nordeste","MA",2020-02-17,0,0,0,0
"692","Nordeste","MA",2020-02-18,0,0,0,0
"693","Nordeste","MA",2020-02-19,0,0,0,0
"694","Nordeste","MA",2020-02-20,0,0,0,0
"695","Nordeste","MA",2020-02-21,0,0,0,0
"696","Nordeste","MA",2020-02-22,0,0,0,0
"697","Nordeste","MA",2020-02-23,0,0,0,0
"698","Nordeste","MA",2020-02-24,0,0,0,0
"699","Nordeste","MA",2020-02-25,0,0,0,0
"700","Nordeste","MA",2020-02-26,0,0,0,0
"701","Nordeste","MA",2020-02-27,0,0,0,0
"702","Nordeste","MA",2020-02-28,0,0,0,0
"703","Nordeste","MA",2020-02-29,0,0,0,0
"704","Nordeste","MA",2020-03-01,0,0,0,0
"705","Nordeste","MA",2020-03-02,0,0,0,0
"706","Nordeste","MA",2020-03-03,0,0,0,0
"707","Nordeste","MA",2020-03-04,0,0,0,0
"708","Nordeste","MA",2020-03-05,0,0,0,0
"709","Nordeste","MA",2020-03-06,0,0,0,0
"710","Nordeste","MA",2020-03-07,0,0,0,0
"711","Nordeste","MA",2020-03-08,0,0,0,0
"712","Nordeste","MA",2020-03-09,0,0,0,0
"713","Nordeste","MA",2020-03-10,0,0,0,0
"714","Nordeste","MA",2020-03-11,0,0,0,0
"715","Nordeste","MA",2020-03-12,0,0,0,0
"716","Nordeste","MA",2020-03-13,0,0,0,0
"717","Nordeste","MA",2020-03-14,0,0,0,0
"718","Nordeste","MA",2020-03-15,0,0,0,0
"719","Nordeste","MA",2020-03-16,0,0,0,0
"720","Nordeste","MA",2020-03-17,0,0,0,0
"721","Nordeste","MA",2020-03-18,0,0,0,0
"722","Nordeste","MA",2020-03-19,0,0,0,0
"723","Nordeste","MA",2020-03-20,0,0,0,0
"724","Nordeste","MA",2020-03-21,1,1,0,0
"725","Nordeste","MA",2020-03-22,1,2,0,0
"726","Nordeste","MA",2020-03-23,0,2,0,0
"727","Nordeste","MA",2020-03-24,6,8,0,0
"728","Nordeste","MA",2020-03-25,0,8,0,0
"729","Nordeste","MA",2020-03-26,2,10,0,0
"730","Nordeste","MA",2020-03-27,3,13,0,0
"731","Nordeste","MA",2020-03-28,1,14,0,0
"732","Nordeste","MA",2020-03-29,2,16,0,0
"733","Nordeste","MA",2020-03-30,7,23,1,1
"734","Nordeste","MA",2020-03-31,8,31,0,1
"735","Nordeste","MA",2020-04-01,21,52,0,1
"736","Nordeste","MA",2020-04-02,19,71,0,1
"737","Nordeste","MA",2020-04-03,10,81,0,1
"738","Nordeste","MA",2020-04-04,7,88,0,1
"739","Nordeste","MA",2020-04-05,8,96,1,2
"740","Nordeste","MA",2020-04-06,37,133,0,2
"741","Nordeste","MA",2020-04-07,39,172,2,4
"742","Nordeste","MA",2020-04-08,58,230,7,11
"743","Nordeste","MA",2020-04-09,43,273,1,12
"744","Nordeste","MA",2020-04-10,20,293,4,16
"745","Nordeste","MA",2020-04-11,51,344,5,21
"746","Nordeste","MA",2020-04-12,54,398,3,24
"747","Nordeste","MA",2020-04-13,47,445,3,27
"748","Nordeste","MA",2020-04-14,33,478,5,32
"749","Nordeste","MA",2020-04-15,152,630,2,34
"750","Nordeste","MA",2020-04-16,65,695,3,37
"751","Nordeste","MA",2020-04-17,102,797,3,40
"752","Nordeste","MA",2020-04-18,243,1040,4,44
"753","Nordeste","MA",2020-04-19,165,1205,4,48
"754","Nordeste","MA",2020-04-20,115,1320,6,54
"755","Nordeste","MA",2020-04-21,76,1396,6,60
"756","Nordeste","MA",2020-04-22,208,1604,6,66
"757","Nordeste","MA",2020-04-23,153,1757,10,76
"758","Nordeste","MA",2020-04-24,194,1951,12,88
"759","Nordeste","MA",2020-04-25,154,2105,12,100
"760","Nordeste","MA",2020-04-26,118,2223,12,112
"761","Nordeste","MA",2020-04-27,187,2410,13,125
"762","Nordeste","MA",2020-04-28,118,2528,20,145
"763","Nordeste","MA",2020-04-29,276,2804,21,166
"764","Nordeste","MA",2020-04-30,386,3190,18,184
"765","Nordeste","MA",2020-05-01,316,3506,20,204
"766","Nordeste","MA",2020-05-02,299,3805,20,224
"767","Nordeste","MA",2020-05-03,235,4040,13,237
"768","Nordeste","MA",2020-05-04,187,4227,12,249
"769","Nordeste","PI",2020-01-30,0,0,0,0
"770","Nordeste","PI",2020-01-31,0,0,0,0
"771","Nordeste","PI",2020-02-01,0,0,0,0
"772","Nordeste","PI",2020-02-02,0,0,0,0
"773","Nordeste","PI",2020-02-03,0,0,0,0
"774","Nordeste","PI",2020-02-04,0,0,0,0
"775","Nordeste","PI",2020-02-05,0,0,0,0
"776","Nordeste","PI",2020-02-06,0,0,0,0
"777","Nordeste","PI",2020-02-07,0,0,0,0
"778","Nordeste","PI",2020-02-08,0,0,0,0
"779","Nordeste","PI",2020-02-09,0,0,0,0
"780","Nordeste","PI",2020-02-10,0,0,0,0
"781","Nordeste","PI",2020-02-11,0,0,0,0
"782","Nordeste","PI",2020-02-12,0,0,0,0
"783","Nordeste","PI",2020-02-13,0,0,0,0
"784","Nordeste","PI",2020-02-14,0,0,0,0
"785","Nordeste","PI",2020-02-15,0,0,0,0
"786","Nordeste","PI",2020-02-16,0,0,0,0
"787","Nordeste","PI",2020-02-17,0,0,0,0
"788","Nordeste","PI",2020-02-18,0,0,0,0
"789","Nordeste","PI",2020-02-19,0,0,0,0
"790","Nordeste","PI",2020-02-20,0,0,0,0
"791","Nordeste","PI",2020-02-21,0,0,0,0
"792","Nordeste","PI",2020-02-22,0,0,0,0
"793","Nordeste","PI",2020-02-23,0,0,0,0
"794","Nordeste","PI",2020-02-24,0,0,0,0
"795","Nordeste","PI",2020-02-25,0,0,0,0
"796","Nordeste","PI",2020-02-26,0,0,0,0
"797","Nordeste","PI",2020-02-27,0,0,0,0
"798","Nordeste","PI",2020-02-28,0,0,0,0
"799","Nordeste","PI",2020-02-29,0,0,0,0
"800","Nordeste","PI",2020-03-01,0,0,0,0
"801","Nordeste","PI",2020-03-02,0,0,0,0
"802","Nordeste","PI",2020-03-03,0,0,0,0
"803","Nordeste","PI",2020-03-04,0,0,0,0
"804","Nordeste","PI",2020-03-05,0,0,0,0
"805","Nordeste","PI",2020-03-06,0,0,0,0
"806","Nordeste","PI",2020-03-07,0,0,0,0
"807","Nordeste","PI",2020-03-08,0,0,0,0
"808","Nordeste","PI",2020-03-09,0,0,0,0
"809","Nordeste","PI",2020-03-10,0,0,0,0
"810","Nordeste","PI",2020-03-11,0,0,0,0
"811","Nordeste","PI",2020-03-12,0,0,0,0
"812","Nordeste","PI",2020-03-13,0,0,0,0
"813","Nordeste","PI",2020-03-14,0,0,0,0
"814","Nordeste","PI",2020-03-15,0,0,0,0
"815","Nordeste","PI",2020-03-16,0,0,0,0
"816","Nordeste","PI",2020-03-17,0,0,0,0
"817","Nordeste","PI",2020-03-18,0,0,0,0
"818","Nordeste","PI",2020-03-19,0,0,0,0
"819","Nordeste","PI",2020-03-20,3,3,0,0
"820","Nordeste","PI",2020-03-21,1,4,0,0
"821","Nordeste","PI",2020-03-22,0,4,0,0
"822","Nordeste","PI",2020-03-23,2,6,0,0
"823","Nordeste","PI",2020-03-24,0,6,0,0
"824","Nordeste","PI",2020-03-25,2,8,0,0
"825","Nordeste","PI",2020-03-26,1,9,0,0
"826","Nordeste","PI",2020-03-27,0,9,0,0
"827","Nordeste","PI",2020-03-28,2,11,1,1
"828","Nordeste","PI",2020-03-29,3,14,0,1
"829","Nordeste","PI",2020-03-30,2,16,2,3
"830","Nordeste","PI",2020-03-31,2,18,1,4
"831","Nordeste","PI",2020-04-01,0,18,0,4
"832","Nordeste","PI",2020-04-02,1,19,0,4
"833","Nordeste","PI",2020-04-03,2,21,0,4
"834","Nordeste","PI",2020-04-04,1,22,0,4
"835","Nordeste","PI",2020-04-05,1,23,0,4
"836","Nordeste","PI",2020-04-06,0,23,0,4
"837","Nordeste","PI",2020-04-07,5,28,0,4
"838","Nordeste","PI",2020-04-08,3,31,1,5
"839","Nordeste","PI",2020-04-09,7,38,1,6
"840","Nordeste","PI",2020-04-10,2,40,1,7
"841","Nordeste","PI",2020-04-11,1,41,0,7
"842","Nordeste","PI",2020-04-12,3,44,0,7
"843","Nordeste","PI",2020-04-13,6,50,1,8
"844","Nordeste","PI",2020-04-14,8,58,0,8
"845","Nordeste","PI",2020-04-15,17,75,0,8
"846","Nordeste","PI",2020-04-16,16,91,0,8
"847","Nordeste","PI",2020-04-17,11,102,0,8
"848","Nordeste","PI",2020-04-18,21,123,1,9
"849","Nordeste","PI",2020-04-19,22,145,1,10
"850","Nordeste","PI",2020-04-20,13,158,2,12
"851","Nordeste","PI",2020-04-21,28,186,2,14
"852","Nordeste","PI",2020-04-22,20,206,1,15
"853","Nordeste","PI",2020-04-23,11,217,0,15
"854","Nordeste","PI",2020-04-24,39,256,1,16
"855","Nordeste","PI",2020-04-25,41,297,1,17
"856","Nordeste","PI",2020-04-26,34,331,1,18
"857","Nordeste","PI",2020-04-27,33,364,2,20
"858","Nordeste","PI",2020-04-28,44,408,1,21
"859","Nordeste","PI",2020-04-29,46,454,3,24
"860","Nordeste","PI",2020-04-30,59,513,0,24
"861","Nordeste","PI",2020-05-01,87,600,0,24
"862","Nordeste","PI",2020-05-02,65,665,2,26
"863","Nordeste","PI",2020-05-03,77,742,2,28
"864","Nordeste","PI",2020-05-04,42,784,0,28
"865","Nordeste","CE",2020-01-30,0,0,0,0
"866","Nordeste","CE",2020-01-31,0,0,0,0
"867","Nordeste","CE",2020-02-01,0,0,0,0
"868","Nordeste","CE",2020-02-02,0,0,0,0
"869","Nordeste","CE",2020-02-03,0,0,0,0
"870","Nordeste","CE",2020-02-04,0,0,0,0
"871","Nordeste","CE",2020-02-05,0,0,0,0
"872","Nordeste","CE",2020-02-06,0,0,0,0
"873","Nordeste","CE",2020-02-07,0,0,0,0
"874","Nordeste","CE",2020-02-08,0,0,0,0
"875","Nordeste","CE",2020-02-09,0,0,0,0
"876","Nordeste","CE",2020-02-10,0,0,0,0
"877","Nordeste","CE",2020-02-11,0,0,0,0
"878","Nordeste","CE",2020-02-12,0,0,0,0
"879","Nordeste","CE",2020-02-13,0,0,0,0
"880","Nordeste","CE",2020-02-14,0,0,0,0
"881","Nordeste","CE",2020-02-15,0,0,0,0
"882","Nordeste","CE",2020-02-16,0,0,0,0
"883","Nordeste","CE",2020-02-17,0,0,0,0
"884","Nordeste","CE",2020-02-18,0,0,0,0
"885","Nordeste","CE",2020-02-19,0,0,0,0
"886","Nordeste","CE",2020-02-20,0,0,0,0
"887","Nordeste","CE",2020-02-21,0,0,0,0
"888","Nordeste","CE",2020-02-22,0,0,0,0
"889","Nordeste","CE",2020-02-23,0,0,0,0
"890","Nordeste","CE",2020-02-24,0,0,0,0
"891","Nordeste","CE",2020-02-25,0,0,0,0
"892","Nordeste","CE",2020-02-26,0,0,0,0
"893","Nordeste","CE",2020-02-27,0,0,0,0
"894","Nordeste","CE",2020-02-28,0,0,0,0
"895","Nordeste","CE",2020-02-29,0,0,0,0
"896","Nordeste","CE",2020-03-01,0,0,0,0
"897","Nordeste","CE",2020-03-02,0,0,0,0
"898","Nordeste","CE",2020-03-03,0,0,0,0
"899","Nordeste","CE",2020-03-04,0,0,0,0
"900","Nordeste","CE",2020-03-05,0,0,0,0
"901","Nordeste","CE",2020-03-06,0,0,0,0
"902","Nordeste","CE",2020-03-07,0,0,0,0
"903","Nordeste","CE",2020-03-08,0,0,0,0
"904","Nordeste","CE",2020-03-09,0,0,0,0
"905","Nordeste","CE",2020-03-10,0,0,0,0
"906","Nordeste","CE",2020-03-11,0,0,0,0
"907","Nordeste","CE",2020-03-12,0,0,0,0
"908","Nordeste","CE",2020-03-13,0,0,0,0
"909","Nordeste","CE",2020-03-14,0,0,0,0
"910","Nordeste","CE",2020-03-15,0,0,0,0
"911","Nordeste","CE",2020-03-16,0,0,0,0
"912","Nordeste","CE",2020-03-17,5,5,0,0
"913","Nordeste","CE",2020-03-18,4,9,0,0
"914","Nordeste","CE",2020-03-19,11,20,0,0
"915","Nordeste","CE",2020-03-20,35,55,0,0
"916","Nordeste","CE",2020-03-21,13,68,0,0
"917","Nordeste","CE",2020-03-22,44,112,0,0
"918","Nordeste","CE",2020-03-23,51,163,0,0
"919","Nordeste","CE",2020-03-24,19,182,0,0
"920","Nordeste","CE",2020-03-25,18,200,0,0
"921","Nordeste","CE",2020-03-26,35,235,3,3
"922","Nordeste","CE",2020-03-27,47,282,0,3
"923","Nordeste","CE",2020-03-28,32,314,1,4
"924","Nordeste","CE",2020-03-29,34,348,1,5
"925","Nordeste","CE",2020-03-30,24,372,0,5
"926","Nordeste","CE",2020-03-31,18,390,2,7
"927","Nordeste","CE",2020-04-01,54,444,1,8
"928","Nordeste","CE",2020-04-02,106,550,12,20
"929","Nordeste","CE",2020-04-03,77,627,2,22
"930","Nordeste","CE",2020-04-04,103,730,0,22
"931","Nordeste","CE",2020-04-05,93,823,4,26
"932","Nordeste","CE",2020-04-06,190,1013,3,29
"933","Nordeste","CE",2020-04-07,38,1051,2,31
"934","Nordeste","CE",2020-04-08,240,1291,12,43
"935","Nordeste","CE",2020-04-09,134,1425,12,55
"936","Nordeste","CE",2020-04-10,53,1478,3,58
"937","Nordeste","CE",2020-04-11,104,1582,9,67
"938","Nordeste","CE",2020-04-12,94,1676,7,74
"939","Nordeste","CE",2020-04-13,124,1800,17,91
"940","Nordeste","CE",2020-04-14,205,2005,16,107
"941","Nordeste","CE",2020-04-15,152,2157,9,116
"942","Nordeste","CE",2020-04-16,229,2386,8,124
"943","Nordeste","CE",2020-04-17,298,2684,25,149
"944","Nordeste","CE",2020-04-18,350,3034,27,176
"945","Nordeste","CE",2020-04-19,218,3252,10,186
"946","Nordeste","CE",2020-04-20,230,3482,12,198
"947","Nordeste","CE",2020-04-21,234,3716,17,215
"948","Nordeste","CE",2020-04-22,194,3910,18,233
"949","Nordeste","CE",2020-04-23,688,4598,33,266
"950","Nordeste","CE",2020-04-24,202,4800,18,284
"951","Nordeste","CE",2020-04-25,621,5421,26,310
"952","Nordeste","CE",2020-04-26,412,5833,17,327
"953","Nordeste","CE",2020-04-27,893,6726,63,390
"954","Nordeste","CE",2020-04-28,192,6918,13,403
"955","Nordeste","CE",2020-04-29,349,7267,38,441
"956","Nordeste","CE",2020-04-30,339,7606,41,482
"957","Nordeste","CE",2020-05-01,273,7879,23,505
"958","Nordeste","CE",2020-05-02,352,8231,109,614
"959","Nordeste","CE",2020-05-03,139,8370,49,663
"960","Nordeste","CE",2020-05-04,2670,11040,49,712
"961","Nordeste","RN",2020-01-30,0,0,0,0
"962","Nordeste","RN",2020-01-31,0,0,0,0
"963","Nordeste","RN",2020-02-01,0,0,0,0
"964","Nordeste","RN",2020-02-02,0,0,0,0
"965","Nordeste","RN",2020-02-03,0,0,0,0
"966","Nordeste","RN",2020-02-04,0,0,0,0
"967","Nordeste","RN",2020-02-05,0,0,0,0
"968","Nordeste","RN",2020-02-06,0,0,0,0
"969","Nordeste","RN",2020-02-07,0,0,0,0
"970","Nordeste","RN",2020-02-08,0,0,0,0
"971","Nordeste","RN",2020-02-09,0,0,0,0
"972","Nordeste","RN",2020-02-10,0,0,0,0
"973","Nordeste","RN",2020-02-11,0,0,0,0
"974","Nordeste","RN",2020-02-12,0,0,0,0
"975","Nordeste","RN",2020-02-13,0,0,0,0
"976","Nordeste","RN",2020-02-14,0,0,0,0
"977","Nordeste","RN",2020-02-15,0,0,0,0
"978","Nordeste","RN",2020-02-16,0,0,0,0
"979","Nordeste","RN",2020-02-17,0,0,0,0
"980","Nordeste","RN",2020-02-18,0,0,0,0
"981","Nordeste","RN",2020-02-19,0,0,0,0
"982","Nordeste","RN",2020-02-20,0,0,0,0
"983","Nordeste","RN",2020-02-21,0,0,0,0
